"";"year";"country.code";"income.group";"che_gdp";"gghed_che";"gghed_gdp";"tran_shi";"pvtd_che";"oops_che";"cfa_che";"gfa_che";"chi_che";"phc_che";"gghed_phc_gghed";"gghed_phc_phc";"gghe_gdp";"gghe_gge";"SH.MED.BEDS.ZS";"SH.MED.CMHW.P3";"SH.XPD.CHEX.GD.ZS";"SH.XPD.CHEX.PC.CD";"SH.XPD.GHED.CH.ZS";"SH.XPD.GHED.GD.ZS";"SH.XPD.GHED.GE.ZS";"SH.XPD.PVTD.CH.ZS";"SH.MED.NUMW.P3";"SH.XPD.EHEX.CH.ZS";"SH.MED.PHYS.ZS";"SH.XPD.OOPC.CH.ZS";"SH.UHC.OOPC.10.ZS";"SH.UHC.OOPC.25.ZS";"SH.SGR.CRSK.ZS";"SH.SGR.IRSK.ZS";"country";"coverage";"Aporte fiscal";"Seguridad social";"Seguros privados";"Gasto de bolsillo";"Gasto con recursos externos"
"734";1991;"ATG";"Hi";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0,919;NA;NA;NA;NA;NA;"Antigua and Barbuda";NA;28;27;15;29;0
"735";1992;"ATG";"Hi";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"Antigua and Barbuda";NA;28;27;15;29;0
"736";1993;"ATG";"Hi";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;6,1048002243;NA;NA;NA;NA;NA;NA;NA;NA;NA;3,03;NA;NA;NA;NA;NA;"Antigua and Barbuda";NA;28;27;15;29;0
"737";1994;"ATG";"Hi";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"Antigua and Barbuda";NA;28;27;15;29;0
"738";1995;"ATG";"Hi";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0,76;NA;NA;NA;NA;NA;"Antigua and Barbuda";NA;28;27;15;29;0
"739";1996;"ATG";"Hi";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;3,8800001144;NA;NA;NA;NA;NA;NA;NA;NA;NA;1,141;NA;NA;NA;NA;NA;"Antigua and Barbuda";NA;28;27;15;29;0
"740";1997;"ATG";"Hi";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"Antigua and Barbuda";NA;28;27;15;29;0
"741";1998;"ATG";"Hi";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"Antigua and Barbuda";NA;28;27;15;29;0
"742";1999;"ATG";"Hi";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;3,1191;NA;0,1606;NA;NA;NA;NA;NA;"Antigua and Barbuda";NA;28;27;15;29;0
"743";2020;"ATG";"Hi";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"Antigua and Barbuda";NA;28;27;15;29;0
"744";NA;"ATG";"Hi";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"Antigua and Barbuda";NA;28;27;15;29;0
"745";1960;"BHS";"Hi";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;5,72566366195679;NA;NA;NA;NA;NA;NA;NA;NA;NA;0,496;NA;NA;NA;NA;NA;"Bahamas";NA;44;6;22;27;1
"746";1961;"BHS";"Hi";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"Bahamas";NA;44;6;22;27;1
"747";1962;"BHS";"Hi";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"Bahamas";NA;44;6;22;27;1
"748";1963;"BHS";"Hi";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"Bahamas";NA;44;6;22;27;1
"749";1964;"BHS";"Hi";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"Bahamas";NA;44;6;22;27;1
"750";1965;"BHS";"Hi";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"Bahamas";NA;44;6;22;27;1
"751";1966;"BHS";"Hi";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"Bahamas";NA;44;6;22;27;1
"752";1967;"BHS";"Hi";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"Bahamas";NA;44;6;22;27;1
"753";1968;"BHS";"Hi";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"Bahamas";NA;44;6;22;27;1
"754";1969;"BHS";"Hi";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"Bahamas";NA;44;6;22;27;1
"755";1970;"BHS";"Hi";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;5,09359979629517;NA;NA;NA;NA;NA;NA;NA;NA;NA;0,76;NA;NA;NA;NA;NA;"Bahamas";NA;44;6;22;27;1
"756";1971;"BHS";"Hi";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"Bahamas";NA;44;6;22;27;1
"757";1972;"BHS";"Hi";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"Bahamas";NA;44;6;22;27;1
"758";1973;"BHS";"Hi";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"Bahamas";NA;44;6;22;27;1
"759";1974;"BHS";"Hi";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"Bahamas";NA;44;6;22;27;1
"760";1975;"BHS";"Hi";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"Bahamas";NA;44;6;22;27;1
"761";1976;"BHS";"Hi";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"Bahamas";NA;44;6;22;27;1
"762";1977;"BHS";"Hi";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"Bahamas";NA;44;6;22;27;1
"763";1978;"BHS";"Hi";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"Bahamas";NA;44;6;22;27;1
"764";1979;"BHS";"Hi";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"Bahamas";NA;44;6;22;27;1
"765";1980;"BHS";"Hi";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;4,4047999382019;NA;NA;NA;NA;NA;NA;NA;NA;NA;0,938;NA;NA;NA;NA;NA;"Bahamas";NA;44;6;22;27;1
"766";1981;"BHS";"Hi";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"Bahamas";NA;44;6;22;27;1
"767";1982;"BHS";"Hi";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"Bahamas";NA;44;6;22;27;1
"768";1983;"BHS";"Hi";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"Bahamas";NA;44;6;22;27;1
"769";1984;"BHS";"Hi";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0,943;NA;NA;NA;NA;NA;"Bahamas";NA;44;6;22;27;1
"770";1985;"BHS";"Hi";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"Bahamas";NA;44;6;22;27;1
"771";1986;"BHS";"Hi";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"Bahamas";NA;44;6;22;27;1
"772";1987;"BHS";"Hi";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"Bahamas";NA;44;6;22;27;1
"773";1988;"BHS";"Hi";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"Bahamas";NA;44;6;22;27;1
"774";1989;"BHS";"Hi";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"Bahamas";NA;44;6;22;27;1
"775";1990;"BHS";"Hi";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;4;NA;NA;NA;NA;NA;NA;NA;NA;NA;1,29;NA;NA;NA;NA;NA;"Bahamas";NA;44;6;22;27;1
"776";1991;"BHS";"Hi";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"Bahamas";NA;44;6;22;27;1
"777";1992;"BHS";"Hi";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"Bahamas";NA;44;6;22;27;1
"778";1993;"BHS";"Hi";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;3,8838999271;NA;NA;NA;NA;NA;NA;NA;NA;NA;1,446;NA;NA;NA;NA;NA;"Bahamas";NA;44;6;22;27;1
"779";1994;"BHS";"Hi";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"Bahamas";NA;44;6;22;27;1
"780";1995;"BHS";"Hi";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;3,6;NA;NA;NA;NA;NA;NA;NA;NA;NA;1,49;NA;NA;NA;NA;NA;"Bahamas";NA;44;6;22;27;1
"781";1996;"BHS";"Hi";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;3,9400000572;NA;NA;NA;NA;NA;NA;NA;NA;NA;1,518;NA;NA;NA;NA;NA;"Bahamas";NA;44;6;22;27;1
"782";1997;"BHS";"Hi";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"Bahamas";NA;44;6;22;27;1
"783";1998;"BHS";"Hi";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;4,5526;NA;1,0736;NA;NA;NA;NA;NA;"Bahamas";NA;44;6;22;27;1
"784";1999;"BHS";"Hi";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"Bahamas";NA;44;6;22;27;1
"785";2020;"BHS";"Hi";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"Bahamas";NA;44;6;22;27;1
"786";NA;"BHS";"Hi";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"Bahamas";NA;44;6;22;27;1
"787";1960;"BLZ";"Up-Mid";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;4,66776514053345;NA;NA;NA;NA;NA;NA;NA;NA;NA;0,242;NA;NA;NA;NA;NA;"Belize";NA;60;8;6;23;2
"788";1961;"BLZ";"Up-Mid";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"Belize";NA;60;8;6;23;2
"789";1962;"BLZ";"Up-Mid";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"Belize";NA;60;8;6;23;2
"790";1963;"BLZ";"Up-Mid";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"Belize";NA;60;8;6;23;2
"791";1964;"BLZ";"Up-Mid";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"Belize";NA;60;8;6;23;2
"792";1965;"BLZ";"Up-Mid";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"Belize";NA;60;8;6;23;2
"793";1966;"BLZ";"Up-Mid";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"Belize";NA;60;8;6;23;2
"794";1967;"BLZ";"Up-Mid";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"Belize";NA;60;8;6;23;2
"795";1968;"BLZ";"Up-Mid";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"Belize";NA;60;8;6;23;2
"796";1969;"BLZ";"Up-Mid";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"Belize";NA;60;8;6;23;2
"797";1970;"BLZ";"Up-Mid";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;5,40140008926392;NA;NA;NA;NA;NA;NA;NA;NA;NA;0,342;NA;NA;NA;NA;NA;"Belize";NA;60;8;6;23;2
"798";1971;"BLZ";"Up-Mid";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"Belize";NA;60;8;6;23;2
"799";1972;"BLZ";"Up-Mid";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"Belize";NA;60;8;6;23;2
"800";1973;"BLZ";"Up-Mid";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"Belize";NA;60;8;6;23;2
"801";1974;"BLZ";"Up-Mid";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"Belize";NA;60;8;6;23;2
"802";1975;"BLZ";"Up-Mid";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"Belize";NA;60;8;6;23;2
"803";1976;"BLZ";"Up-Mid";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"Belize";NA;60;8;6;23;2
"804";1977;"BLZ";"Up-Mid";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"Belize";NA;60;8;6;23;2
"805";1978;"BLZ";"Up-Mid";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"Belize";NA;60;8;6;23;2
"806";1979;"BLZ";"Up-Mid";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"Belize";NA;60;8;6;23;2
"807";1980;"BLZ";"Up-Mid";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"Belize";NA;60;8;6;23;2
"808";1981;"BLZ";"Up-Mid";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"Belize";NA;60;8;6;23;2
"809";1982;"BLZ";"Up-Mid";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"Belize";NA;60;8;6;23;2
"810";1983;"BLZ";"Up-Mid";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"Belize";NA;60;8;6;23;2
"811";1984;"BLZ";"Up-Mid";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0,272;NA;NA;NA;NA;NA;"Belize";NA;60;8;6;23;2
"812";1985;"BLZ";"Up-Mid";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"Belize";NA;60;8;6;23;2
"813";1986;"BLZ";"Up-Mid";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;3,31680011749268;NA;NA;NA;NA;NA;NA;NA;NA;NA;0,451;NA;NA;NA;NA;NA;"Belize";NA;60;8;6;23;2
"814";1987;"BLZ";"Up-Mid";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"Belize";NA;60;8;6;23;2
"815";1988;"BLZ";"Up-Mid";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0,472;NA;NA;NA;NA;NA;"Belize";NA;60;8;6;23;2
"816";1989;"BLZ";"Up-Mid";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"Belize";NA;60;8;6;23;2
"817";1990;"BLZ";"Up-Mid";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2,7000000477;NA;NA;NA;NA;NA;NA;NA;NA;NA;0,639;NA;NA;NA;NA;NA;"Belize";NA;60;8;6;23;2
"818";1991;"BLZ";"Up-Mid";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"Belize";NA;60;8;6;23;2
"819";1992;"BLZ";"Up-Mid";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"Belize";NA;60;8;6;23;2
"820";1993;"BLZ";"Up-Mid";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2,7999999523;NA;NA;NA;NA;NA;NA;NA;NA;NA;0,493;NA;NA;NA;NA;NA;"Belize";NA;60;8;6;23;2
"821";1994;"BLZ";"Up-Mid";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"Belize";NA;60;8;6;23;2
"822";1995;"BLZ";"Up-Mid";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2,5;NA;NA;NA;NA;NA;NA;NA;NA;NA;0,6;NA;NA;NA;NA;NA;"Belize";NA;60;8;6;23;2
"823";1996;"BLZ";"Up-Mid";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2,1300001144;NA;NA;NA;NA;NA;NA;NA;NA;NA;0,548;NA;NA;NA;NA;NA;"Belize";NA;60;8;6;23;2
"824";1997;"BLZ";"Up-Mid";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"Belize";NA;60;8;6;23;2
"825";1998;"BLZ";"Up-Mid";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"Belize";NA;60;8;6;23;2
"826";1999;"BLZ";"Up-Mid";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"Belize";NA;60;8;6;23;2
"827";2020;"BLZ";"Up-Mid";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;28,3;23,2;"Belize";NA;60;8;6;23;2
"828";NA;"BLZ";"Up-Mid";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"Belize";NA;60;8;6;23;2
"829";1960;"BOL";"Low-Mid";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1,84541928768158;NA;NA;NA;NA;NA;NA;NA;NA;NA;0,267;NA;NA;NA;NA;NA;"Bolivia Plurinational States of";NA;42;29;4;23;2
"830";1961;"BOL";"Low-Mid";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"Bolivia Plurinational States of";NA;42;29;4;23;2
"831";1962;"BOL";"Low-Mid";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"Bolivia Plurinational States of";NA;42;29;4;23;2
"832";1963;"BOL";"Low-Mid";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"Bolivia Plurinational States of";NA;42;29;4;23;2
"833";1964;"BOL";"Low-Mid";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"Bolivia Plurinational States of";NA;42;29;4;23;2
"834";1965;"BOL";"Low-Mid";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0,311;NA;NA;NA;NA;NA;"Bolivia Plurinational States of";NA;42;29;4;23;2
"835";1966;"BOL";"Low-Mid";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"Bolivia Plurinational States of";NA;42;29;4;23;2
"836";1967;"BOL";"Low-Mid";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"Bolivia Plurinational States of";NA;42;29;4;23;2
"837";1968;"BOL";"Low-Mid";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"Bolivia Plurinational States of";NA;42;29;4;23;2
